experiment,Theoretical_spectrum,PYD,DOPA
6.421851063,0.0022728263544418426,3.220621168848861e-05,0.002240620142753354
6.421951063000001,0.002223842657155491,3.096478773848293e-05,0.0021928778694170078
6.422051063,0.002176678929224319,2.977350953102629e-05,0.002146905419693293
6.422151063,0.0021312451619664792,2.8639313272312982e-05,0.002102605848694166
6.422251063,0.002087451239553196,2.75619555212911e-05,0.002059889284031905
6.422351063,0.002045209005599046,2.6536722452775654e-05,0.0020186722831462703
6.4224510630000005,0.0020044350949735504,2.555783472201988e-05,0.0019788772602515304
6.422551063,0.00196505218537353,2.4620211203763064e-05,0.0019404319741697668
6.422651063,0.0019269885701096974,2.3719500540669383e-05,0.001903269069569028
6.422751063,0.0018901772909148016,2.2851625746078026e-05,0.0018673256651687237
6.422851063,0.0018545557141529724,2.2012730816250417e-05,0.0018325429833367219
6.422951063,0.00182006551682686,2.1199500552271115e-05,0.001798866016274589
6.423051063,0.001786652643772124,2.0409419172692935e-05,0.001766243224599431
6.423151063000001,0.0017542669723489151,1.9640707664666326e-05,0.0017346262646842489
6.4232510629999995,0.0017228617404549324,1.889199887018711e-05,0.0017039697415847453
6.423351063,0.0016923929676355225,1.816198287249575e-05,0.0016742309847630268
6.423451063000001,0.0016628190891389376,1.744924495726816e-05,0.0016453698441816695
6.423551063,0.001634100884935774,1.6752380318008943e-05,0.0016173485046177651
6.423651063,0.0016062015997392453,1.6070283426257582e-05,0.0015901313163129878
6.423751063,0.001579087026182192,1.5402385883810605e-05,0.0015636846402983812
6.423851063,0.0015527253549344376,1.4748648021803391e-05,0.0015379767069126343
6.4239510630000005,0.0015270867708829239,1.4109284665388585e-05,0.0015129774862175354
6.424051063,0.0015021429612420733,1.3484392097616113e-05,0.0014886585691444572
6.424151063,0.001477866748779468,1.2873690434949012e-05,0.001464993058344519
6.424251063,0.0014542319400595812,1.2276472233011112e-05,0.0014419554678265702
6.4243510630000005,0.0014312133111698956,1.1691680614728546e-05,0.001419521630555167
6.424451063,0.0014087866021053569,1.111798882047378e-05,0.001397668613284883
6.424551063,0.0013869284833929192,1.0553845425799741e-05,0.0013763746379671193
6.424651063000001,0.0013656165738284583,9.997564685620337e-06,0.001355619009142838
6.4247510629999995,0.001344829605578734,9.447558782624068e-06,0.00133538204679611
6.424851063,0.0013245477464659916,8.902722281457607e-06,0.001315645024184534
6.424951063000001,0.0013047529658059079,8.362855580529771e-06,0.001296390110225378
6.425051063,0.0012854292287115222,7.828912665610111e-06,0.0012776003160459121
6.425151063,0.001266562285980699,7.302840631594231e-06,0.0012592594453491046
6.425251062999999,0.0012481389713368473,6.786923055566812e-06,0.0012413520482812805
6.425351063,0.0012301462222411984,6.282843731515365e-06,0.001223863378509683
6.425451063000001,0.001212570322845332,5.790969588820509e-06,0.0012067793532565113
6.4255510629999995,0.0011953968693792108,5.310353331029131e-06,0.0011900865160481818
6.425651063,0.0011786115944057564,4.839592438398473e-06,0.001173772001967358
6.425751063,0.0011622016636092575,4.378158394948964e-06,0.0011578235052143084
6.425851063,0.0011461567224987537,3.927473704099893e-06,0.0011422292487946537
6.425951063,0.001130469044165628,3.4910879882221797e-06,0.0011269779561774058
6.426051063,0.0011151325817016428,3.07375693236938e-06,0.0011120588247692735
